Date,Open,High,Low,Close,Volume,Dividend,Split,Adj Open,Adj High,Adj Low,Adj Close,Adj Volume
11/30/2016,129.34,130.32,128.81,129.4,6972912,0,1,119.5546432,120.4605002,119.0647409,119.6101038,6972912
11/29/2016,130.35,130.78,129.25,129.62,4127022,0.69,1,120.4882306,120.8856984,119.4714522,119.8134595,4127022
11/28/2016,131.25,131.65,130.17,130.64,4858978,0,1,120.677742,121.0455218,119.6847366,120.1168778,4858978
11/25/2016,131.86,132.135,131.07,131.57,2545977,0,1,121.2386062,121.4914548,120.5122411,120.9719658,2545977
11/23/2016,131.36,131.99,130.86,131.21,3610150,0,1,120.7788814,121.3581346,120.3191567,120.640964,3610150
11/22/2016,128.38,131.3,128.38,130.98,5533566,0,1,118.038922,120.7237145,118.038922,120.4294906,5533566
11/21/2016,128.28,128.9,127.41,128.22,4072116,0,1,117.9469771,118.5170357,117.147056,117.8918101,4072116
11/18/2016,128.93,129.36,127.72,128.33,4428888,0,1,118.5446192,118.9399825,117.4320854,117.9929495,4428888
11/17/2016,125.87,129.14,125.7,128.93,6801084,0,1,115.7311039,118.7377036,115.5747975,118.5446192,6801084
11/16/2016,123.6,125.7,123.28,125.33,9778412,0,1,113.6439536,115.5747975,113.3497298,115.2346012,9778412
11/15/2016,127.07,127.67,122.92,124.4,13445388,0,1,116.8344432,117.3861129,113.018728,114.3795132,13445388
11/14/2016,130.5,130.64,126.94,127.67,11438461,0,1,119.9881549,120.1168778,116.7149148,117.3861129,11438461
11/11/2016,129.06,130.13,128.72,129.85,5496122,0,1,118.6641477,119.6479586,118.3515348,119.3905127,5496122
11/10/2016,126.72,130.1,126.51,129.03,8736976,0,1,116.5126359,119.6203751,116.3195515,118.6365642,8736976
11/9/2016,120.95,126.26,120.32,126.02,8052506,0,1,111.2074125,116.0896892,110.6281594,115.8690213,8052506
11/8/2016,123.95,125.42,123.6,124.25,6105468,0,1,113.9657609,115.3173516,113.6439536,114.2415957,6105468
11/7/2016,122.5,123.98,122.31,123.75,5510441,0,1,112.6325592,113.9933444,112.4578638,113.781871,5510441
11/4/2016,120.54,121.9,120.06,120.91,4607562,0,1,110.8304382,112.0808895,110.3891025,111.1706345,4607562
11/3/2016,120.34,120.93,120.08,120.18,5113483,0,1,110.6465483,111.1890235,110.4074915,110.4994364,5113483
11/2/2016,119.93,121.29,119.82,120.29,4845459,0,1,110.2695741,111.5200253,110.1684346,110.6005759,4845459
11/1/2016,121.69,122.25,119.2,119.89,7492541,0,1,111.8878051,112.4026968,109.598376,110.2327961,7492541
10/31/2016,123.35,123.5,121.62,122.01,5671525,0,1,113.4140912,113.5520086,111.8234437,112.1820289,5671525
10/28/2016,122.7,124.09,122.2065,123.58,4497717,0,1,112.8164491,114.0944838,112.3627008,113.6255646,4497717
10/27/2016,122.71,123.46,121.85,122.26,4261602,0,1,112.8256436,113.5152307,112.034917,112.4118913,4261602
10/26/2016,122.83,123.75,122.4,122.71,5454160,0,1,112.9359775,113.781871,112.5406142,112.8256436,5454160
10/25/2016,126.27,126.27,123.29,123.34,8731346,0,1,116.0988837,116.0988837,113.3589243,113.4048967,8731346
10/24/2016,127.23,128.14,127.23,127.78,3824719,0,1,116.9815551,117.8182542,116.9815551,117.4872523,3824719
10/21/2016,125.31,126.8,125.25,126.6,3234032,0,1,115.2162122,116.5861919,115.1610452,116.402302,3234032
10/20/2016,125.95,127.08,125.57,126.25,3543223,0,1,115.8046598,116.8436377,115.455269,116.0804947,3543223
10/19/2016,125.76,126.09,124.51,125.89,4095509,0,1,115.6299644,115.9333828,114.4806526,115.7494929,4095509
10/18/2016,126.15,126.25,125.15,125.74,3563302,0,1,115.9885497,116.0804947,115.0691003,115.6115754,3563302
10/17/2016,126.18,126.8,124.88,125.14,3753022,0,1,116.0161332,116.5861919,114.8208489,115.0599058,3753022
10/14/2016,126.9,127.56,126.42,126.42,4462055,0,1,116.6781368,117.2849735,116.2368011,116.2368011,4462055
10/13/2016,126.25,126.66,125.173,126.29,3655714,0,1,116.0804947,116.4574689,115.0902476,116.1172726,3655714
10/12/2016,125.85,127.16,125.71,126.69,3545888,0,1,115.7127149,116.9171937,115.583992,116.4850524,3545888
10/11/2016,126.85,127.08,125.46,125.85,5113677,0,1,116.6321643,116.8436377,115.3541296,115.7127149,5113677
10/10/2016,128.45,128.94,127.25,127.25,4349741,0,1,118.1032835,118.5538137,116.9999441,116.9999441,4349741
10/7/2016,129.83,130.41,127.88,128.31,5500226,0,1,119.3721237,119.9054044,117.5791973,117.9745606,5500226
10/6/2016,126.87,130.45,126.43,130.19,7470705,0,1,116.6505533,119.9421824,116.2459956,119.7031256,7470705
10/5/2016,128.32,129.03,127.52,127.58,4115427,0,1,117.9837551,118.6365642,117.2481955,117.3033625,4115427
10/4/2016,128.53,129.92,127.95,128.2,4848592,0,1,118.1768394,119.4548742,117.6435588,117.8734211,4848592
10/3/2016,128.2,128.82,127.97,128.5,3652705,0,1,117.8734211,118.4434798,117.6619477,118.149256,3652705
9/30/2016,127.87,129.24,127.63,128.68,5694499,0,1,117.5700028,118.8296486,117.3493349,118.3147569,5694499
9/29/2016,128.5,130.74,127.91,127.93,5987412,0,1,118.149256,120.2088228,117.6067808,117.6251698,5987412
9/28/2016,127.21,128.53,127.06,128.27,5746299,0,1,116.9631662,118.1768394,116.8252487,117.9377826,5746299
9/27/2016,125.8,126.99,125.36,126.82,4433646,0,1,115.6667424,116.7608873,115.2621846,116.6045809,4433646
9/26/2016,127.1,127.23,125.35,125.45,5337799,0,1,116.8620267,116.9815551,115.2529902,115.3449351,5337799
9/23/2016,128.63,129.2,127.79,127.79,4464250,0,1,118.2687844,118.7928706,117.4964468,117.4964468,4464250
9/22/2016,128.82,129.65,128.72,128.75,4099565,0,1,118.4434798,119.2066228,118.3515348,118.3791183,4099565
9/21/2016,127.52,128.59,126.55,128.11,5367370,0,1,117.2481955,118.2320064,116.3563295,117.7906707,5367370
9/20/2016,126.86,127.33,126.33,126.83,3626428,0,1,116.6413588,117.0735001,116.1540506,116.6137754,3626428
9/19/2016,126.68,127.37,126.17,126.29,4475328,0,1,116.4758579,117.1102781,116.0069387,116.1172726,4475328
9/16/2016,127.02,127.02,125.7,126.11,6940062,0,1,116.7884708,116.7884708,115.5747975,115.9517717,6940062
9/15/2016,125.97,127.635,125.71,126.96,5110447,0,1,115.8230488,117.3539322,115.583992,116.7333038,5110447
9/14/2016,125.61,126.945,125.565,126.26,4313902,0,1,115.492047,116.719512,115.4506718,116.0896892,4313902
9/13/2016,127.74,128,125.43,125.72,6376284,0,1,117.4504744,117.6895312,115.3265461,115.5931865,6376284
9/12/2016,126.5,128.855,126,128.59,7882616,0,1,116.310357,118.4756605,115.8506323,118.2320064,7882616
9/9/2016,130.64,130.89,127.73,127.74,6315009,0,1,120.1168778,120.3467402,117.4412799,117.4504744,6315009
9/8/2016,131.55,132.94,131.12,131.26,5019625,0,1,120.9535768,122.2316116,120.5582136,120.6869365,5019625
9/7/2016,133.3,133.87,132.16,132.79,4676049,0,1,122.5626134,123.0866996,121.514441,122.0936942,4676049
9/6/2016,134.96,135.72,133.8814,134.1,4215934,0,1,124.0888995,124.7876811,123.0971813,123.2981729,4215934
9/2/2016,134.77,135.88,134.55,135.15,3402572,0,1,123.9142041,124.934793,123.7119252,124.2635949,3402572
9/1/2016,134.48,135.06,133.66,134.23,3851836,0,1,123.6475637,124.1808444,122.8936152,123.4177014,3851836
8/31/2016,133.89,134.68,133.6,134.12,4650586,0,1,123.1050886,123.8314536,122.8384482,123.3165619,4650586
8/30/2016,134.8,135.05,133.63,134.1,3440422,0.69,1,123.9417876,124.1716499,122.8660317,123.2981729,3440422
8/29/2016,134.86,135.3,134.58,135.24,3227491,0,1,123.3622049,123.7646917,123.106077,123.7098072,3227491
8/26/2016,135.43,136.18,133.92,134.36,4193411,0,1,123.8836083,124.5696653,122.5023468,122.9048336,4193411
8/25/2016,134.73,136.16,134.37,135.43,3168609,0,1,123.2432884,124.5513705,122.913981,123.8836083,3168609
8/24/2016,135.77,136.25,134.81,135.06,4110279,0,1,124.1946208,124.6336973,123.3164678,123.5451535,4110279
8/23/2016,135.93,136.55,135.93,136.22,2959986,0,1,124.3409797,124.9081202,124.3409797,124.6062551,2959986
8/22/2016,135.6,135.85,135.02,135.34,2752526,0,1,124.0391146,124.2678002,123.5085638,123.8012815,2752526
8/19/2016,134.42,135.76,134.32,135.46,3959011,0,1,122.9597181,124.1854734,122.8682439,123.9110506,3959011
8/18/2016,136.03,136.15,134.44,134.8,4430783,0,1,124.4324539,124.5422231,122.978013,123.3073204,4430783
8/17/2016,135.5,136.47,134.75,136.15,5222110,0,1,123.9476403,124.8349407,123.2615832,124.5422231,5222110
8/16/2016,137.65,138.65,135.66,136.23,7286139,0,1,125.9143372,126.8290799,124.0939991,124.6154025,7286139
8/15/2016,137.11,137.97,136.93,137.06,6327437,0,1,125.4203761,126.2070548,125.2557224,125.374639,6327437
8/12/2016,136,137.39,135.6321,136.57,4089419,0,1,124.4050117,125.6765041,124.0684778,124.926415,4089419
8/11/2016,136.31,137.5,135.17,137.04,4183308,0,1,124.6885819,125.7771258,123.6457752,125.3563441,4183308
8/10/2016,136.3,136.89,135.06,135.6,3438042,0,1,124.6794345,125.2191327,123.5451535,124.0391146,3438042
8/9/2016,136.27,137.09,135.34,136.11,3180435,0,1,124.6519922,125.4020812,123.8012815,124.5056334,3180435
8/8/2016,136.91,137.401,136.16,136.21,3182761,0,1,125.2374275,125.6865662,124.5513705,124.5971076,3182761
8/5/2016,137,137.74,136.6,136.91,3022121,0,1,125.3197544,125.996664,124.9538573,125.2374275,3022121
8/4/2016,135.79,137.2,135.46,136.05,3802914,0,1,124.2129157,125.5027029,123.9110506,124.4507488,3802914
8/3/2016,137.13,137.22,135.7,137.06,3642635,0,1,125.4386709,125.5209978,124.1305888,125.374639,3642635
8/2/2016,138.91,139,136.82,137.22,3898130,0,1,127.066913,127.1492399,125.1551007,125.5209978,3898130
8/1/2016,138.06,138.94,137.85,138.77,3157471,0,1,126.2893817,127.0943553,126.0972857,126.938849,3157471
7/29/2016,137.46,138.72,137.44,138.24,3662531,0,1,125.740536,126.8931119,125.7222412,126.4540354,3662531
7/28/2016,136.19,138.12,136.105,137.96,3229964,0,1,124.5788128,126.3442662,124.5010596,126.1979074,3229964
7/27/2016,137.01,137.69,135.96,136.31,3029605,0,1,125.3289018,125.9509269,124.3684219,124.6885819,3029605
7/26/2016,136.5,137.51,136.06,136.75,2575621,0,1,124.862383,125.7862732,124.4598962,125.0910687,2575621
7/25/2016,136.55,136.85,136.15,136.5,3352353,0,1,124.9081202,125.182543,124.5422231,124.862383,3352353
7/22/2016,136.41,136.64,135.96,136.52,2627239,0,1,124.7800562,124.990447,124.3684219,124.8806779,2627239
7/21/2016,136.76,137.14,135.47,136.07,4975126,0,1,125.1002161,125.4478184,123.920198,124.4690436,4975126
7/20/2016,137.4,137.45,136.77,137.41,3092000,0,1,125.6856515,125.7313886,125.1093636,125.6947989,3092000
7/19/2016,136.07,137.05,135.56,136.98,3831522,0,1,124.4690436,125.3654915,124.0025249,125.3014595,3831522
7/18/2016,135.46,136.48,134.81,136.34,3727629,0,1,123.9110506,124.8440882,123.3164678,124.7160242,3727629
7/15/2016,135.12,135.59,134.65,134.78,5322755,0,1,123.6000381,124.0299671,123.170109,123.2890255,5322755
7/14/2016,134.4,134.79,133.83,134.54,3122618,0,1,122.9414233,123.2981729,122.4200199,123.0694873,3122618
7/13/2016,134.84,135.2,133.1,133.56,4231757,0,1,123.3439101,123.6732175,121.7522577,122.1730394,4231757
7/12/2016,135.24,135.99,134.3,134.84,3615660,0,1,123.7098072,124.3958642,122.849949,123.3439101,3615660
7/11/2016,134.83,135.88,134.45,135.15,4576968,0,1,123.3347627,124.2952425,122.9871604,123.6274803,4576968
7/8/2016,132.33,134.36,132.25,134.34,4806226,0,1,121.0479058,122.9048336,120.9747264,122.8865387,4806226
7/7/2016,131.25,132.18,130.56,131.16,3973585,0,1,120.0599837,120.9106944,119.4288112,119.9776568,3973585
7/6/2016,129.2,131.61,129.03,131.57,4931970,0,1,118.1847611,120.3892911,118.0292548,120.3527014,4931970
7/5/2016,129.6,130.48,128.503,129.35,4096531,0,1,118.5506582,119.3556318,117.5471854,118.3219725,4096531
7/1/2016,128.29,130.23,128.12,129.62,5645179,0,1,117.3523452,119.1269461,117.1968389,118.568953,5645179
6/30/2016,127.27,127.86,126.1,127.69,6641997,0,1,116.4193076,116.9590058,115.3490586,116.8034995,6641997
6/29/2016,127.9,128.47,126.9,127.37,5782130,0,1,116.9955955,117.5169989,116.0808528,116.5107819,5782130
6/28/2016,125.89,127.53,125.6,127.53,5384856,0,1,115.1569626,116.6571407,114.8916872,116.6571407,5384856
6/27/2016,125.34,125.75,123.62,124.67,5674722,0,1,114.6538541,115.0288986,113.0804966,114.0409765,5674722
6/24/2016,126.1,127.8,125.5,126.4,8978115,0,1,115.3490586,116.9041212,114.800213,115.6234814,8978115
6/23/2016,128.98,129.1,127.45,128.29,4783581,0,1,117.9835177,118.0932868,116.5839613,117.3523452,4783581
6/22/2016,127.69,128.97,127.4,127.6,3723663,0,1,116.8034995,117.9743702,116.5382242,116.7211727,3723663
6/21/2016,127.96,128.3114,127.285,127.74,3450869,0,1,117.0504801,117.3719207,116.4330287,116.8492367,3450869
6/20/2016,128.13,128.85,127.42,127.62,3880279,0,1,117.2059863,117.8646011,116.556519,116.7394676,3880279
6/17/2016,127.52,127.78,126.73,127.14,7541933,0,1,116.6479933,116.8858264,115.9253465,116.300391,7541933
6/16/2016,126.05,127.54,125.66,127.36,4432194,0,1,115.3033215,116.6662881,114.9465718,116.5016344,4432194
6/15/2016,125.74,127.75,125.49,126.53,5139288,0,1,115.0197512,116.8583841,114.7910655,115.742398,5139288
6/14/2016,127.31,127.44,124.71,125.24,7302914,0,1,116.4558973,116.5748139,114.0775662,114.5623799,7302914
6/13/2016,128.94,129.45,127.785,127.83,4829268,0,1,117.946928,118.4134468,116.8904001,116.9315635,4829268
6/10/2016,128.45,129.227,128.21,128.83,3926010,0,1,117.498704,118.2094591,117.2791658,117.8463063,3926010
6/9/2016,129.27,129.84,129.04,129.3,3450620,0,1,118.2487931,118.7701964,118.0384022,118.2762353,3450620
6/8/2016,130.01,130.295,129.25,129.59,3742365,0,1,118.9257027,119.1864044,118.2304982,118.5415107,3742365
6/7/2016,129.38,130.8,129.32,129.92,4433982,0,1,118.3494148,119.6483494,118.2945302,118.8433758,4433982
6/6/2016,130.82,130.87,128.47,129.19,8051444,0,1,119.6666443,119.7123814,117.5169989,118.1756136,8051444
6/3/2016,132.53,132.73,130.92,131.74,4155852,0,1,121.2308544,121.4138029,119.7581186,120.5082076,4155852
6/2/2016,131.85,132.7,131.33,132.41,3858481,0,1,120.6088293,121.3863606,120.1331631,121.1210852,3858481
6/1/2016,131.58,132.12,131.15,131.83,4744164,0,1,120.3618488,120.8558099,119.9685094,120.5905345,4744164
5/31/2016,133.57,133.8,131.72,132.12,6366822,0.69,1,122.1821868,122.3925776,120.4899128,120.8558099,6366822
5/27/2016,134.07,134.9,133.38,133.94,4025265,0,1,122.0023976,122.7576896,121.3745043,121.8840989,4025265
5/26/2016,133.13,134.36,132.86,134.05,3996745,0,1,121.1470067,122.2662948,120.9013094,121.9841978,3996745
5/25/2016,133.46,134.52,133.05,133.2,5017700,0,1,121.4473035,122.4118932,121.0742075,121.2107061,5017700
5/24/2016,132.18,133.8701,132.05,133.36,5180636,0,1,120.282516,121.8204906,120.1642172,121.3563045,5180636
5/23/2016,131.84,132.48,131.3,131.42,3853395,0,1,119.9731193,120.5555131,119.4817245,119.5909234,3853395
5/20/2016,131.89,133.06,131.748,131.85,5089385,0,1,120.0186188,121.0833074,119.8894002,119.9822192,5089385
5/19/2016,131.45,132.13,130.78,131.73,4577199,0,1,119.6182231,120.2370165,119.0085296,119.8730203,4577199
5/18/2016,131.03,132.7701,130.02,131.77,8258938,0,1,119.2360271,120.8195012,118.316937,119.90942,8258938
5/17/2016,133.15,134.49,131.1,132,15982387,0,1,121.1652066,122.3845935,119.2997265,120.1187177,15982387
5/16/2016,133.84,136.55,133.08,135.34,8394783,0,1,121.7930998,124.2591735,121.1015072,123.1580853,8394783
5/13/2016,133.81,135.33,133.03,133.13,5294654,0,1,121.7658001,123.1489854,121.0560077,121.1470067,5294654
5/12/2016,135,135,133.1,134.19,5355600,0,1,122.8486886,122.8486886,121.119707,122.1115964,5355600
5/11/2016,136.8,137.05,134.04,134.3,6057757,0,1,124.4866711,124.7141687,121.9750979,122.2116954,6057757
5/10/2016,136.32,137.82,136.3,137.51,3662143,0,1,124.0498758,125.4148612,124.031676,125.1327642,3662143
5/9/2016,135.59,136.47,135.24,136.24,3552222,0,1,123.3855828,124.1863743,123.0670862,123.9770765,3552222
5/6/2016,134.48,135.81,134.311,135.7,3356838,0,1,122.3754936,123.5857807,122.2217053,123.4856818,3356838
5/5/2016,134.87,135.37,133.75,134.67,3474203,0,1,122.7303898,123.185385,121.7112007,122.5483918,3474203
5/4/2016,133.59,135.4,133.13,135.16,3191814,0,1,121.5656023,123.2126847,121.1470067,122.994287,3191814
5/3/2016,135.45,135.8399,134.04,134.54,3408711,0,1,123.2581842,123.6129894,121.9750979,122.430093,3408711
5/2/2016,134.37,136.25,134.31,136.05,4284363,0,1,122.2753947,123.9861764,122.2207953,123.8041784,4284363
4/29/2016,132.71,134.3,131.75,133.89,4609893,0,1,120.7648108,122.2116954,119.8912202,121.8385994,4609893
4/28/2016,134.81,135.44,132.49,132.73,5552259,0,1,122.6757904,123.2490843,120.564613,120.7830106,5552259
4/27/2016,135.37,136.28,134.765,135.75,3487450,0,1,123.185385,124.0134761,122.6348409,123.5311813,3487450
4/26/2016,135.09,136.24,134.88,135.34,3506166,0,1,122.9305877,123.9770765,122.7394897,123.1580853,3506166
4/25/2016,135.18,135.7299,134.28,135.65,2835404,0,1,123.0124868,123.5128905,122.1934956,123.4401823,2835404
4/22/2016,134.85,135.68,133.41,135.66,4180910,0,1,122.71219,123.467482,121.401804,123.4492822,4180910
4/21/2016,135.23,135.49,134.39,134.6,3541840,0,1,123.0579863,123.2945838,122.2935945,122.4846925,3541840
4/20/2016,135.75,136.08,134.48,135.19,4760120,0,1,123.5311813,123.8314781,122.3754936,123.0215867,4760120
4/19/2016,136.8,137,134.85,135.44,4649461,0,1,124.4866711,124.6686692,122.71219,123.2490843,4649461
4/18/2016,134.81,136.8,134.74,136.8,3964855,0,1,122.6757904,124.4866711,122.6120911,124.4866711,3964855
4/15/2016,134.41,135.275,133.97,135.01,3508913,0,1,122.3117943,123.0989359,121.9113986,122.8577885,3508913
4/14/2016,133.5,134.7125,132.88,134.37,4183298,0,1,121.4837032,122.5870664,120.9195092,122.2753947,4183298
4/13/2016,134.86,134.86,133.22,133.84,4324746,0,1,122.7212899,122.7212899,121.2289059,121.7930998,4324746
4/12/2016,133.3,134.72,133.11,134.38,4230757,0,1,121.3017051,122.5938913,121.1288069,122.2844946,4230757
4/11/2016,133.58,135.08,132.96,133.01,3472649,0,1,121.5565024,122.9214878,120.9923084,121.0378079,3472649
4/8/2016,134.62,134.62,133.06,133.62,2924397,0,1,122.5028923,122.5028923,121.0833074,121.592902,2924397
4/7/2016,134.73,135.24,133.12,133.87,3953532,0,1,122.6029912,123.0670862,121.1379068,121.8203996,3953532
4/6/2016,134.25,135.7401,133.82,135.44,3365550,0,1,122.1661959,123.5221724,121.7749,123.2490843,3365550
4/5/2016,134.2,135.7,133.9,134.58,4068495,0,1,122.1206964,123.4856818,121.8476993,122.4664927,4068495
4/4/2016,136.07,136.23,134.35,134.85,3547690,0,1,123.8223782,123.9679766,122.2571949,122.71219,3547690
4/1/2016,133.1,135.2,133.1,134.85,4259048,0,1,121.119707,123.0306866,121.119707,122.71219,4259048
3/31/2016,133.56,134.29,133,133.43,3685380,0,1,121.5383026,122.2025955,121.028708,121.4200038,3685380
3/30/2016,133.11,133.929,132.84,133.42,3138346,0,1,121.1288069,121.874089,120.8831096,121.4109039,3138346
3/29/2016,131,132.9,130.71,132.47,3405373,0,1,119.2087274,120.937709,118.9448303,120.5464132,3405373
3/28/2016,130.6,131.81,130.49,131.08,2621143,0,1,118.8447313,119.9458196,118.7446324,119.2815267,2621143
3/24/2016,129.54,130.76,129.46,130.46,3449253,0,1,117.8801416,118.9903298,117.8073424,118.7173327,3449253
3/23/2016,130.59,131.18,129.95,130.22,3625169,0,1,118.8356314,119.3725257,118.2532376,118.498935,3625169
3/22/2016,130.61,131.22,129.92,130.59,3946427,0,1,118.8538312,119.4089253,118.2259379,118.8356314,3946427
3/21/2016,131.53,132.13,130.27,131.01,3816756,0,1,119.6910223,120.2370165,118.5444345,119.2178273,3816756
3/18/2016,131.14,132.09,130.83,131.35,8069083,0,1,119.3361261,120.2006168,119.0540291,119.527224,8069083
3/17/2016,130.1,131.19,129.32,130.88,4131148,0,1,118.3897362,119.3816256,117.6799438,119.0995286,4131148
3/16/2016,129.63,131.11,128.81,130.45,3609559,0,1,117.9620407,119.3088264,117.2158487,118.7082328,3609559
3/15/2016,128.78,130.48,128.62,129.71,4034561,0,1,117.188549,118.7355325,117.0429506,118.03484,4034561
3/14/2016,128.43,129.66,128.1,128.84,3652610,0,1,116.8700524,117.9893405,116.5697556,117.2431484,3652610
3/11/2016,126.97,128.76,126.73,128.46,4626535,0,1,115.5414666,117.1703492,115.3230689,116.8973521,4626535
3/10/2016,126.2,127,124.31,125.89,4503659,0,1,114.8407741,115.5687663,113.1208924,114.5586771,4503659
3/9/2016,127.03,127.52,125.33,126.03,4046928,0,1,115.596066,116.0419612,114.0490825,114.6860757,4046928
3/8/2016,125.22,128.2,125,126.72,5124201,0.69,1,113.9489836,116.6607546,113.7487857,115.313969,5124201
3/7/2016,125.01,126.54,125.01,126.17,4161145,0,1,113.1418198,114.5265649,113.1418198,114.1916919,4161145
3/4/2016,127.37,127.498,125.16,125.56,6448169,0,1,115.2777665,115.3936145,113.2775792,113.639604,6448169
3/3/2016,125.2,127.26,124.78,126.8,5009517,0,1,113.3137817,115.1782097,112.9336555,114.7618811,5009517
3/2/2016,125.48,125.87,124.46,125.59,3966300,0,1,113.5671991,113.9201733,112.6440357,113.6667559,3966300
3/1/2016,124.78,125.97,123.98,125.7,4908382,0,1,112.9336555,114.0106795,112.2096058,113.7663127,4908382
2/29/2016,126.26,126.99,124.05,124.12,5571608,0,1,114.2731475,114.9338429,112.2729602,112.3363145,5571608
2/26/2016,127.59,127.75,125.93,126.26,4608066,0,1,115.4768802,115.6216901,113.974477,114.2731475,4608066
2/25/2016,125.76,126.86,124.891,126.86,4737288,0,1,113.8206165,114.8161848,113.0341174,114.8161848,4737288
2/24/2016,124.05,125.78,122.92,125.61,7930854,0,1,112.2729602,113.8387177,111.2502399,113.6848571,7930854
2/23/2016,127,127.19,123.35,124.53,11164852,0,1,114.9428935,115.1148553,111.6394167,112.70739,11164852
2/22/2016,123,124.47,122.13,122.85,7792456,0,1,111.3226449,112.6530863,110.5352408,111.1868856,7792456
2/19/2016,119.82,121.7,118.75,121.69,5432097,0,1,108.4445473,110.1460641,107.4761308,110.1370135,5432097
2/18/2016,120.93,121.11,119.56,119.97,4460722,0,1,109.4491663,109.6120774,108.2092311,108.5803066,4460722
2/17/2016,120.45,121.68,119.87,121.21,5970653,0,1,109.0147364,110.1279629,108.4898004,109.7025837,5970653
2/16/2016,118.12,120,117.7,119.43,6965751,0,1,106.9059416,108.6074585,106.5258155,108.091573,6965751
2/12/2016,114.88,116.43,113.52,116.32,5361609,0,1,103.9735402,105.3763866,102.7426557,105.2768297,5361609
2/11/2016,113.08,114.19,112.22,113.27,6446972,0,1,102.3444283,103.3490473,101.5660749,102.5163902,6446972
2/10/2016,114.5,116.16,114.0526,114.33,5304867,0,1,103.6296166,105.1320198,103.2246918,103.475756,5304867
2/9/2016,110.94,115.29,110.68,113.86,7572489,0,1,100.4075953,104.3446157,100.1722792,103.0503768,7572489
2/8/2016,114.93,115.965,109.62,111.85,11285277,0,1,104.0187933,104.9555327,99.2129133,101.2312019,11285277
2/5/2016,120.89,121,115.69,116.43,8116252,0,1,109.4129638,109.5125206,104.7066406,105.3763866,8116252
2/4/2016,123.65,123.9,119.45,121.11,9171741,0,1,111.9109353,112.1372009,108.1096743,109.6120774,9171741
2/3/2016,126.02,126.16,121.54,123.79,7485657,0,1,114.0559326,114.1826413,110.0012542,112.037644,7485657
2/2/2016,125.41,126.43,124.71,125.27,5832204,0,1,113.5038447,114.4270081,112.8703012,113.377136,5832204
2/1/2016,124.92,127.09,123.99,126.51,4673058,0,1,113.0603642,115.0243491,112.2186564,114.4994131,4673058
1/29/2016,123.17,125.76,122.75,125.76,7616144,0,1,111.4765055,113.8206165,111.0963794,113.8206165,7616144
1/28/2016,121.97,122.69,120.31,122.28,4871577,0,1,110.3904309,111.0420756,108.8880277,110.6710002,4871577
1/27/2016,122.46,124.32,120.86,121.57,5430471,0,1,110.8339114,112.517327,109.3858119,110.028406,5430471
1/26/2016,121.73,122.45,120.64,122.2,4475461,0,1,110.173216,110.8248607,109.1866982,110.5985952,4475461
1/25/2016,123.38,123.85,121.56,121.71,4854161,0,1,111.6665685,112.0919477,110.0193554,110.1551147,4854161
1/22/2016,121.64,124.67,121.58,122.76,6554351,0,1,110.0917604,112.8340987,110.0374567,111.10543,6554351
1/21/2016,117.38,121.94,117.14,120.22,8992850,0,1,106.2361956,110.363279,106.0189807,108.8065721,8992850
1/20/2016,117.89,118.66,113.5865,116.46,11331237,0,1,106.6977773,107.3946752,102.8028423,105.4035384,11331237
1/19/2016,120.54,121.89,118.8,119.76,6350697,0,1,109.096192,110.3180259,107.5213839,108.3902435,6350697
1/15/2016,117.12,121.15,116.1,119.23,10514991,0,1,106.0008795,109.6482799,105.0777161,107.9105606,10514991
1/14/2016,121.29,121.515,118.2,119.62,13389107,0,1,109.7749886,109.9786276,106.9783466,108.2635348,13389107
1/13/2016,127.47,127.47,120.97,121.4,8932228,0,1,115.3682727,115.3682727,109.4853687,109.8745455,8932228
1/12/2016,126.78,128.8,125.83,127.49,5695498,0,1,114.7437799,116.5720054,113.8839708,115.386374,5695498
1/11/2016,124.87,126.08,124.09,125.78,6811475,0,1,113.0151111,114.1102363,112.3091627,113.8387177,6811475
1/8/2016,126.44,126.53,123.5,123.9,7104079,0,1,114.4360587,114.5175143,111.775176,112.1372009,7104079
1/7/2016,126.93,127.88,124.7,125.4,12549244,0,1,114.8795392,115.7393482,112.8612506,113.4947941,12549244
1/6/2016,129,129.9,128.56,129.08,8198731,0,1,116.7530178,117.5675738,116.3547905,116.8254228,8198731
1/5/2016,131.15,131.94,130.05,130.43,5316011,0,1,118.6989015,119.4139006,117.7033331,118.0472567,5316011
1/4/2016,130.11,131.07,129.45,131.07,8050776,0,1,117.7576368,118.6264965,117.1602958,118.6264965,8050776
12/31/2015,133.08,133.5684,132.24,132.25,3178724,0,1,120.4456714,120.8877038,119.6854192,119.6944698,3178724
12/30/2015,133.58,134.06,133.28,133.35,2484811,0,1,120.8982025,121.3326323,120.6266839,120.6900382,2484811
12/29/2015,133.37,134.3299,133.276,133.7,3037324,0,1,120.7081394,121.5769086,120.6230636,121.00681,3037324
12/28/2015,132.25,132.9,131.89,132.68,2607306,0,1,119.6944698,120.2827602,119.3686475,120.0836466,2607306
12/24/2015,132.8,133.48,132.66,132.9,1517075,0,1,120.192254,120.8076963,120.0655453,120.2827602,1517075
12/23/2015,132.49,133.34,131.88,133.11,3244448,0,1,119.9116848,120.6809876,119.3595968,120.4728233,3244448
12/22/2015,131.37,132.2815,130.46,131.88,3401932,0,1,118.8980151,119.7229793,118.0744086,119.3595968,3401932
